Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2025-10-09T06:01:23.787Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""1244"",""876"",""34298"",""2487"",""38905"",""0.07"""
"2025-10-09T06:01:12.370Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""1276"",""1182"",""33022"",""541"",""36021"",""0.03"""
"2025-10-09T06:01:02.477Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""2110"",""1207"",""30912"",""513"",""34742"",""0.03"""
"2025-10-09T06:00:47.320Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""17194"",""1585"",""13718"",""1037"",""33534"",""0.11"""
"2025-10-09T05:58:15.045Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""0"",""18170"",""14913"",""754"",""33837"",""0.08"""
"2025-10-09T05:57:56.203Z,""Errored, Not Charged"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""15522"",""14074"",""179"",""29775"",""0.06"""
"2025-10-09T05:57:54.929Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T05:57:54.144Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T05:57:49.885Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""9762"",""14074"",""264"",""24100"",""0.04"""
"2025-10-09T05:57:49.480Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T05:57:49.017Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T05:57:48.595Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T05:57:48.215Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T05:57:47.609Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T05:57:32.206Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""356"",""4583"",""13718"",""433"",""19090"",""0.03"""
"2025-10-09T05:57:31.897Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T05:57:31.218Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-09T05:57:22.354Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""4216"",""9"",""9502"",""478"",""14205"",""0.03"""
"2025-10-07T04:31:34.218Z,""Errored, Not Charged"",""claude-4.5-sonnet-thinking"",""No"",""2948"",""1133"",""147095"",""1733"",""152909"",""0.10"""
"2025-10-07T04:26:25.847Z,""Errored, Not Charged"",""claude-4.5-sonnet-thinking"",""No"",""1448"",""2918"",""145719"",""2538"",""152623"",""0.11"""
"2025-10-07T04:23:33.729Z,""Errored, Not Charged"",""claude-4.5-sonnet-thinking"",""No"",""3182"",""933"",""142438"",""1423"",""147976"",""0.09"""
"2025-10-07T04:21:59.703Z,""Errored, Not Charged"",""claude-4.5-sonnet-thinking"",""No"",""2565"",""3083"",""139985"",""2577"",""148210"",""0.11"""
"2025-10-07T04:20:20.595Z,""Errored, Not Charged"",""claude-4.5-sonnet-thinking"",""No"",""128970"",""2535"",""10988"",""1803"",""144296"",""0.62"""
"2025-10-07T04:13:17.080Z,""Errored, Not Charged"",""claude-4.5-sonnet-thinking"",""No"",""2161"",""1056"",""136098"",""1881"",""141196"",""0.09"""
"2025-10-07T04:11:56.360Z,""Errored, Not Charged"",""claude-4.5-sonnet-thinking"",""No"",""125179"",""2130"",""10959"",""1794"",""140062"",""0.60"""
"2025-10-07T04:00:39.740Z,""Errored, Not Charged"",""claude-4.5-sonnet-thinking"",""No"",""2602"",""2605"",""130651"",""2691"",""138549"",""0.11"""
"2025-10-07T03:56:12.149Z,""Errored, Not Charged"",""claude-4.5-sonnet-thinking"",""No"",""5921"",""1989"",""124719"",""2633"",""135262"",""0.12"""
"2025-10-07T03:53:24.699Z,""Errored, Not Charged"",""claude-4.5-sonnet-thinking"",""No"",""113724"",""5420"",""10992"",""2638"",""132774"",""0.58"""
"2025-10-07T03:47:25.295Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""121093"",""2552"",""852"",""2098"",""126595"",""0.59"""
"2025-10-07T03:37:57.646Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2969"",""974"",""117393"",""1456"",""122792"",""0.08"""
"2025-10-07T03:34:11.702Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2849"",""2169"",""114646"",""3376"",""123040"",""0.12"""
"2025-10-07T03:30:25.564Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""103653"",""2492"",""10900"",""1457"",""118502"",""0.50"""
"2025-10-06T16:15:20.255Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""1979"",""65199"",""110489"",""1191"",""178858"",""0.08"""
"2025-10-06T16:13:25.615Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""1120"",""63576"",""109458"",""1885"",""176039"",""0.09"""
"2025-10-06T16:10:32.009Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""98785"",""61579"",""10586"",""1596"",""172546"",""0.48"""
"2025-10-06T15:57:22.001Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""1074"",""60976"",""107104"",""1088"",""170242"",""0.07"""
"2025-10-06T15:53:07.172Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""96513"",""59776"",""10577"",""1265"",""168131"",""0.47"""
"2025-10-06T15:46:39.026Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""20380"",""9632"",""72046"",""15484"",""117542"",""0.40"""
"2025-10-06T15:46:38.324Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-06T15:46:31.965Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""803"",""9"",""70328"",""293"",""71433"",""0.03"""
"2025-10-06T15:46:24.545Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""60478"",""33666"",""9850"",""420"",""104414"",""0.29"""
"2025-10-06T15:43:13.803Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""505"",""342"",""16038"",""427"",""17312"",""0.02"""
"2025-10-06T15:43:04.430Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""1494"",""7"",""13859"",""207"",""15567"",""0.02"""
"2025-10-06T15:42:43.071Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""604"",""8"",""13255"",""254"",""14121"",""0.01"""
"2025-10-06T15:41:51.792Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""3405"",""9"",""9850"",""280"",""13544"",""0.02"""
"2025-10-06T15:41:36.653Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""922"",""393"",""9850"",""641"",""11806"",""0.02"""
"2025-10-06T15:34:34.720Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""957"",""33486"",""69302"",""853"",""104598"",""0.05"""
"2025-10-06T15:31:43.275Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""4008"",""33122"",""65321"",""939"",""103390"",""0.06"""
"2025-10-06T15:29:40.333Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""22100"",""32516"",""43352"",""3745"",""101713"",""0.19"""
"2025-10-06T15:27:00.139Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""32668"",""59525"",""10771"",""3572"",""106536"",""0.29"""
"2025-10-06T15:20:35.162Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2209"",""16376"",""39958"",""880"",""59423"",""0.04"""
"2025-10-06T15:16:47.130Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""1975"",""15397"",""38068"",""2301"",""57741"",""0.07"""
"2025-10-06T15:14:42.419Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""27423"",""13837"",""10635"",""1991"",""53886"",""0.17"""
"2025-10-06T15:03:57.262Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""0"",""14127"",""34895"",""1777"",""50799"",""0.05"""
"2025-10-06T15:00:19.533Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""24290"",""13616"",""10555"",""964"",""49425"",""0.14"""
"2025-10-06T14:54:45.839Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""836"",""11916"",""32451"",""1590"",""46793"",""0.05"""
"2025-10-06T14:54:00.376Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""21812"",""9952"",""10560"",""830"",""43154"",""0.12"""
"2025-10-06T14:48:04.840Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2539"",""9523"",""28654"",""1492"",""42208"",""0.05"""
"2025-10-06T14:45:53.614Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""878"",""9799"",""27771"",""1168"",""39616"",""0.04"""
"2025-10-06T14:43:33.740Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2301"",""7535"",""25438"",""824"",""36098"",""0.04"""
"2025-10-06T14:40:13.565Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""5483"",""8428"",""19941"",""960"",""34812"",""0.06"""
"2025-10-06T14:37:12.313Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""9408"",""11011"",""10535"",""1090"",""32044"",""0.08"""
"2025-10-06T14:30:20.380Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""1155"",""5630"",""16530"",""2422"",""25737"",""0.06"""
"2025-10-06T14:28:18.428Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""3649"",""4105"",""12801"",""1323"",""21878"",""0.05"""
"2025-10-06T14:23:59.693Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2223"",""4937"",""10703"",""1053"",""18916"",""0.04"""
"2025-10-06T14:21:22.769Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""0"",""97686"",""155755"",""590"",""254031"",""0.08"""
"2025-10-06T14:20:57.079Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""938"",""97511"",""154742"",""10"",""253201"",""0.07"""
"2025-10-06T14:20:00.821Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""0"",""1134"",""251565"",""17"",""252716"",""0.06"""
"2025-10-06T14:19:08.909Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""144305"",""97720"",""10542"",""12"",""252579"",""0.67"""
"2025-10-06T14:12:52.423Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""739"",""96264"",""151579"",""2833"",""251415"",""0.12"""
"2025-10-06T14:09:48.951Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""0"",""858"",""245175"",""887"",""246920"",""0.07"""
"2025-10-06T14:09:16.881Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""675"",""94371"",""150675"",""13"",""245734"",""0.07"""
"2025-10-06T14:04:14.537Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""140230"",""93866"",""10527"",""597"",""245220"",""0.66"""
"2025-10-06T13:55:21.196Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""5817"",""93171"",""142490"",""2726"",""244204"",""0.14"""
"2025-10-06T13:54:06.952Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""468"",""95509"",""142059"",""2681"",""240717"",""0.13"""
"2025-10-06T13:50:04.937Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2987"",""87497"",""138820"",""536"",""229840"",""0.09"""
"2025-10-06T13:47:43.613Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2426"",""87894"",""136625"",""2445"",""229390"",""0.12"""
"2025-10-06T13:45:38.482Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""3080"",""84479"",""133529"",""2312"",""223400"",""0.12"""
"2025-10-06T13:43:51.000Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""3785"",""82781"",""129766"",""5357"",""221689"",""0.14"""
"2025-10-06T13:41:08.759Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""3131"",""79489"",""126611"",""6115"",""215346"",""0.15"""
"2025-10-06T13:39:40.483Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2659"",""77542"",""123971"",""2812"",""206984"",""0.12"""
"2025-10-06T13:37:25.721Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""3191"",""75185"",""120753"",""2179"",""201308"",""0.11"""
"2025-10-06T13:35:13.886Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2765"",""73445"",""118010"",""2526"",""196746"",""0.11"""
"2025-10-06T13:32:20.054Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""0"",""2522"",""185592"",""2396"",""190510"",""0.09"""
"2025-10-06T13:32:15.440Z,""Errored, Not Charged"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-06T13:31:15.886Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""3127"",""67078"",""112881"",""1950"",""185036"",""0.10"""
"2025-10-06T13:29:06.704Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""3305"",""66142"",""109631"",""2936"",""182014"",""0.12"""
"2025-10-06T13:25:47.757Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""98909"",""63592"",""10705"",""4574"",""177780"",""0.52"""
"2025-10-06T13:14:06.316Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""1715"",""60538"",""102405"",""8943"",""173601"",""0.17"""
"2025-10-06T13:09:41.364Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""91654"",""56708"",""10633"",""2160"",""161155"",""0.46"""
"2025-10-06T13:04:15.519Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""3450"",""57529"",""94852"",""2299"",""158130"",""0.11"""
"2025-10-06T12:59:24.736Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2977"",""53904"",""91914"",""3396"",""152191"",""0.12"""
"2025-10-06T12:57:24.360Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2695"",""51200"",""89202"",""2901"",""145998"",""0.10"""
"2025-10-06T12:55:53.233Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2335"",""49070"",""86853"",""2650"",""140908"",""0.10"""
"2025-10-06T12:54:19.146Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2589"",""47122"",""84250"",""2331"",""136292"",""0.09"""
"2025-10-06T12:52:36.956Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""1479"",""45887"",""82784"",""2389"",""132539"",""0.09"""
"2025-10-06T12:51:04.258Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""72116"",""44760"",""10480"",""487"",""127843"",""0.35"""
"2025-10-06T08:38:49.285Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""0"",""44506"",""78808"",""2643"",""125957"",""0.09"""
"2025-10-06T08:38:27.365Z,""Included"",""claude-4.5-sonnet-thinking"",""Yes"",""243"",""43009"",""77749"",""8"",""121009"",""0.04"""
"2025-10-06T08:36:53.434Z,""Errored, Not Charged"",""claude-4.5-sonnet-thinking"",""No"",""0"",""818"",""119097"",""2418"",""122333"",""0.04"""
"2025-10-06T08:36:01.298Z,""Errored, Not Charged"",""claude-4.5-sonnet-thinking"",""No"",""672"",""41489"",""77077"",""2413"",""121651"",""0.05"""
"2025-10-06T08:34:42.480Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2950"",""41391"",""74780"",""12"",""119133"",""0.05"""
"2025-10-06T08:33:32.239Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""0"",""40950"",""74950"",""2788"",""118688"",""0.08"""
"2025-10-06T08:33:13.114Z,""Errored, Not Charged"",""claude-4.5-sonnet-thinking"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-06T08:31:32.047Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""571"",""38588"",""71949"",""2353"",""113461"",""0.08"""
"2025-10-06T08:30:57.027Z,""Errored, Not Charged"",""claude-4.5-sonnet-thinking"",""No"",""2619"",""37386"",""69161"",""1746"",""110912"",""0.05"""
"2025-10-06T08:30:08.680Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""3237"",""36682"",""66104"",""2443"",""108466"",""0.09"""
"2025-10-06T08:25:57.866Z,""Errored, Not Charged"",""claude-4.5-sonnet-thinking"",""Yes"",""614"",""2892"",""64673"",""783"",""68962"",""0.05"""
"2025-10-06T08:23:51.354Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2838"",""32457"",""62502"",""633"",""98430"",""0.05"""
"2025-10-06T08:22:00.441Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2769"",""31797"",""59895"",""2832"",""97293"",""0.09"""
"2025-10-06T08:19:37.151Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2212"",""29755"",""57685"",""2687"",""92339"",""0.08"""
"2025-10-06T08:17:13.898Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2300"",""27636"",""55357"",""2213"",""87506"",""0.07"""
"2025-10-06T08:14:45.823Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2228"",""26383"",""53130"",""2090"",""83831"",""0.07"""
"2025-10-06T08:12:39.953Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2037"",""24494"",""51087"",""2238"",""79856"",""0.07"""
"2025-10-06T08:09:51.770Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""1805"",""22943"",""49268"",""2059"",""76075"",""0.07"""
"2025-10-06T08:07:26.454Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""3443"",""21625"",""45806"",""1796"",""72670"",""0.07"""
"2025-10-06T08:05:38.251Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""3672"",""21958"",""42139"",""3312"",""71081"",""0.08"""
"2025-10-06T08:02:43.753Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""31519"",""20704"",""10631"",""2232"",""65086"",""0.19"""
"2025-10-06T07:57:24.930Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""29306"",""17650"",""10636"",""2178"",""59770"",""0.18"""
"2025-10-06T07:52:00.467Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""25820"",""18141"",""10621"",""1652"",""56234"",""0.16"""
"2025-10-06T07:35:39.727Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2849"",""14907"",""31385"",""2257"",""51398"",""0.07"""
"2025-10-06T07:32:53.651Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""3346"",""14671"",""28009"",""1702"",""47728"",""0.06"""
"2025-10-06T07:30:40.324Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""17405"",""14526"",""10684"",""2144"",""44759"",""0.13"""
"2025-10-06T07:20:54.836Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""1449"",""10139"",""24333"",""2345"",""38266"",""0.06"""
"2025-10-06T07:18:20.900Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""13692"",""9160"",""10553"",""1023"",""34428"",""0.09"""
"2025-10-06T07:11:49.186Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""13186"",""7660"",""10485"",""603"",""31934"",""0.08"""
"2025-10-06T06:36:27.771Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""977"",""8721"",""20688"",""681"",""31067"",""0.03"""
"2025-10-06T06:33:45.735Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""915"",""6781"",""19812"",""1143"",""28651"",""0.03"""
"2025-10-06T06:30:01.416Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""9267"",""6366"",""10510"",""767"",""26910"",""0.06"""
"2025-10-06T06:24:21.009Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""8397"",""5753"",""10519"",""685"",""25354"",""0.06"""
"2025-10-06T06:13:48.598Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""6120"",""6090"",""10552"",""1130"",""23892"",""0.06"""
"2025-10-06T06:07:09.331Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""1239"",""4146"",""14567"",""961"",""20913"",""0.03"""
"2025-10-06T06:03:45.170Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""758"",""3927"",""13823"",""1130"",""19638"",""0.03"""
"2025-10-06T06:00:42.550Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""832"",""2703"",""12954"",""890"",""17379"",""0.02"""
"2025-10-06T05:59:27.120Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""2436"",""2160"",""10537"",""985"",""16118"",""0.03"""
"2025-10-06T05:56:42.465Z,""Included"",""claude-4.5-sonnet-thinking"",""No"",""922"",""1050"",""10574"",""1589"",""14135"",""0.04"""
"2025-10-06T05:50:46.537Z,""Included"",""claude-3.5-sonnet"",""No"",""10585"",""5295"",""10338"",""939"",""27157"",""0.07"""
"2025-10-06T05:46:08.491Z,""Included"",""auto"",""No"",""882"",""5865"",""15018"",""451"",""22216"",""0.01"""
"2025-10-06T05:44:18.093Z,""Included"",""auto"",""No"",""713"",""5254"",""14506"",""491"",""20964"",""0.01"""
"2025-10-06T05:42:55.774Z,""Included"",""auto"",""No"",""1573"",""4582"",""12963"",""499"",""19617"",""0.01"""
"2025-10-06T05:40:28.836Z,""Included"",""auto"",""No"",""991"",""3383"",""12231"",""446"",""17051"",""0.01"""
"2025-10-06T05:38:03.498Z,""Included"",""auto"",""No"",""1449"",""2500"",""10928"",""488"",""15365"",""0.01"""
"2025-10-06T05:35:01.003Z,""Included"",""auto"",""No"",""3443"",""182"",""7545"",""246"",""11416"",""0.01"""
"2025-10-05T13:06:05.686Z,""Included"",""gpt-5"",""Yes"",""0"",""162"",""42496"",""112"",""42770"",""0.01"""
"2025-10-05T13:05:56.764Z,""Included"",""gpt-5"",""Yes"",""0"",""31984"",""10624"",""35"",""42643"",""0.05"""
"2025-10-05T13:05:16.609Z,""Included"",""gpt-5"",""Yes"",""0"",""66519"",""5632"",""1101"",""73252"",""0.07"""
"2025-10-05T13:00:50.987Z,""Included"",""gpt-5"",""Yes"",""0"",""216"",""39424"",""271"",""39911"",""0.01"""
"2025-10-05T13:00:48.117Z,""Included"",""gpt-5"",""Yes"",""0"",""169"",""39296"",""49"",""39514"",""0.01"""
"2025-10-05T13:00:37.747Z,""Included"",""gpt-5"",""Yes"",""0"",""994"",""38400"",""56"",""39450"",""0.01"""
"2025-10-05T13:00:22.313Z,""Included"",""gpt-5"",""Yes"",""0"",""1058"",""37376"",""856"",""39290"",""0.02"""
"2025-10-05T13:00:21.328Z,""Included"",""gpt-5"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-05T12:59:45.788Z,""Included"",""gpt-5"",""Yes"",""0"",""198"",""18688"",""1619"",""20505"",""0.02"""
"2025-10-05T12:58:58.479Z,""Included"",""gpt-5"",""Yes"",""0"",""3966"",""33536"",""1197"",""38699"",""0.03"""
"2025-10-05T12:58:58.438Z,""Included"",""gpt-5"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-05T12:58:58.384Z,""Included"",""gpt-5"",""Yes"",""0"",""0"",""0"",""0"",""0"",""0.00"""
"2025-10-05T12:58:39.234Z,""Included"",""gpt-5"",""Yes"",""0"",""31637"",""3456"",""641"",""35734"",""0.02"""
"2025-10-05T12:56:54.691Z,""Included"",""cheetah"",""No"",""3974"",""19059"",""341088"",""2347"",""366468"",""0.07"""
"2025-10-05T12:55:21.592Z,""Included"",""cheetah"",""No"",""7553"",""10485"",""55584"",""399"",""74021"",""0.02"""
"2025-10-05T12:53:58.951Z,""Included"",""cheetah"",""No"",""9660"",""0"",""72512"",""518"",""82690"",""0.03"""
"2025-09-30T02:46:40.587Z,""Included"",""auto"",""No"",""2857"",""0"",""245795"",""857"",""249509"",""0.07"""
"2025-09-30T02:40:20.468Z,""Errored, Not Charged"",""auto"",""No"",""26945"",""0"",""74860"",""199"",""102004"",""0.05"""
"2025-09-29T00:34:14.379Z,""Included"",""gpt-5"",""Yes"",""0"",""392"",""141696"",""71"",""142159"",""0.02"""
